x1,x2,x3,A,event,FT,CC,obs.Y,tau,lambda,Y1,Y0,g.opt
-0.844487618,2.817578955,0.229878898,0,1,2.012472474,4893.318603,196353.9288,3,1.00E+05,223310.0063,186451.8204,1
-0.101480267,1.49718294,0.249557184,0,1,1.57430601,3689.391351,153741.2097,3,1.00E+05,266598.0051,151970.6347,1
-0.5259623,1.36949058,-0.549397885,0,0,1.25858773,6521.454853,119337.3182,3,1.00E+05,107378.5146,116983.5332,0
1.089968424,1.200171857,0.404334539,1,1,4.657979685,13486.39682,286513.6032,3,1.00E+05,270471.3842,219770.6884,1
-1.149610762,0.388275076,-0.44251683,0,1,0.854113395,3213.519595,82197.81995,3,1.00E+05,106498.2443,83236.52589,1
0.726749485,1.435051769,-0.530704529,0,1,1.686735451,5325.104793,163348.4403,3,1.00E+05,274543.1845,166065.0449,1
-1.00127904,1.220717029,-0.884808648,1,0,2.213439733,29844.76999,191499.2033,3,1.00E+05,212959.0136,124646.535,1
-0.659497624,1.167693496,-0.918853983,1,1,2.793064062,62795.87425,216510.5319,3,1.00E+05,237097.9901,133779.6415,1
-0.314431853,-0.558769619,-0.128006208,1,1,0.684833423,160.2651798,68323.0771,3,1.00E+05,67204.90134,94044.97655,0
1.517996394,2.106655927,0.887768992,1,0,10.33445713,279416.5904,20583.40958,3,1.00E+05,212194.8196,285840.9035,0
-0.041605345,-0.199731392,-0.078609919,0,0,0.906455456,2998.856392,87646.68924,3,1.00E+05,81018.59152,89094.89423,0
-0.286584932,1.322539348,0.101589536,1,1,3.831005802,83328.58109,216671.4189,3,1.00E+05,262686.15,170274.6883,1
0.441726542,1.256492554,0.417319021,0,1,1.660344277,4728.628126,161305.7996,3,1.00E+05,249720.4749,151909.1279,1
-0.300961754,1.308625054,0.656688191,1,0,1.186525694,11424.44022,107228.1291,3,1.00E+05,97281.25362,116826.7457,0
0.543366229,1.545535922,-1.478407602,0,0,1.359227925,7138.077265,128784.7152,3,1.00E+05,115504.886,129796.3487,0
-0.023865154,0.973570782,0.962609926,0,0,1.037297593,5648.338073,98081.42127,3,1.00E+05,93322.1286,101708.9573,0
-0.551388598,2.153193618,1.520259961,1,0,4.428248011,37494.93193,262505.0681,3,1.00E+05,197377.2081,220468.7126,0
-1.027595418,0.543398093,0.270966612,1,1,1.666350426,4331.779568,162303.2631,3,1.00E+05,159405.0844,114994.9671,1
2.390038595,1.177687697,-0.849034815,1,0,3.872301575,64901.41311,235098.5869,3,1.00E+05,252996.3548,247328.1762,1
-0.25030108,-0.725775382,0.522828348,0,1,0.806130212,1443.180656,79169.84059,3,1.00E+05,51786.02732,78990.80475,0
2.213598874,0.670746934,1.469120732,0,1,2.205283183,8310.337677,212217.9806,3,1.00E+05,271653.8306,217799.4246,1
1.826342226,1.497745717,-0.394667153,0,1,2.170864434,32088.68886,184997.7545,3,1.00E+05,252562.6815,205415.8557,1
1.560576428,0.933070444,0.020609943,0,0,0.837804194,3963.994337,79816.42509,3,1.00E+05,76786.10894,79409.2972,0
-0.173486112,1.497377431,-1.085848376,1,0,2.412221351,19578.20275,221643.9324,3,1.00E+05,189785.1411,161738.445,1
0.516282761,-0.052290113,-0.258699449,0,1,1.06364275,2183.410904,104180.8641,3,1.00E+05,97012.09613,105305.0898,0
0.107769383,0.30186755,0.057482927,1,1,1.647045315,6256.572781,158447.9587,3,1.00E+05,160916.2425,134886.3473,1
-0.844197582,1.060728323,0.976062446,0,1,1.280160199,3854.127308,124161.8925,3,1.00E+05,210701.5919,124573.9692,1
-0.079206469,-0.58023733,-1.145880191,0,1,0.737491651,160.3146323,73588.85043,3,1.00E+05,51681.53855,73274.656,0
-2.513489021,0.605581585,0.947653073,0,0,0.592713619,734.4166201,58536.94529,3,1.00E+05,55488.757,58872.61066,0
-0.580729747,0.552861819,0.339330647,0,1,1.087243573,1836.99444,106887.3628,3,1.00E+05,144648.0159,106650.2052,1
-0.57721667,1.003816323,0.386527214,0,1,1.251514333,6687.400003,118464.0333,3,1.00E+05,220668.3758,121886.003,1
1.230567136,1.710015554,0.516042262,0,1,2.249532281,26457.0082,198496.2199,3,1.00E+05,246369.0362,212020.0479,1
0.043369498,0.776218774,-0.307356017,0,1,1.23467025,1948.319868,121518.7051,3,1.00E+05,185946.9987,123265.136,1
-2.196340502,2.646096187,-1.382588196,0,1,1.241477169,2971.52741,121176.1895,3,1.00E+05,253344.7193,116228.7328,1
-0.212987174,0.858790648,1.138286151,0,1,1.389394964,4269.182414,134670.314,3,1.00E+05,224680.3324,132785.7931,1
-0.384852559,1.901564927,-0.125730344,1,0,4.376223902,30480.87886,269519.1211,3,1.00E+05,251392.8504,192814.7893,1
1.850796009,2.340420264,-0.318443148,1,0,12.75151553,274096.6746,25903.32536,3,1.00E+05,189546.8056,279431.9923,0
-0.157408725,1.945756911,-0.210147067,1,0,0.002045006,75.20966822,129.2909576,3,1.00E+05,160.9194984,197.478498,0
-0.378762536,0.933915661,-0.09412195,0,1,1.215323135,2530.602851,119001.7106,3,1.00E+05,199851.3168,120290.1203,1
1.739993082,2.716062528,-0.499039682,1,0,4.960734198,183450.7886,116549.2114,3,1.00E+05,-299586.9955,257371.5275,0
0.736030635,1.378677993,0.618946139,0,1,1.863961644,4201.317143,182194.8472,3,1.00E+05,258875.4375,176790.5439,1
0.130230089,1.804255685,-0.106865079,1,1,6.291437779,96610.42549,203389.5745,3,1.00E+05,262407.0427,207297.6268,1
-0.54973327,3.714379472,-1.163540056,1,0,3.515246159,805237.9587,-505237.9587,3,1.00E+05,275141.6839,293042.1448,0
-0.667622126,0.344273265,-0.416012889,0,1,0.930676317,874.2298383,92193.40187,3,1.00E+05,111725.095,89872.31312,1
-0.904002155,1.019839919,1.254901301,1,1,2.893727972,18961.24001,270411.5572,3,1.00E+05,215520.4647,154402.6957,1
-1.373417788,1.570573698,-0.984552946,1,1,3.456918123,45773.97649,254226.0235,3,1.00E+05,272586.9631,133045.8925,1
-0.425710484,1.226207847,0.867941414,1,1,3.688570952,28248.47074,271751.5293,3,1.00E+05,252795.4687,174649.1363,1
0.179029039,2.341912825,-0.997412626,0,1,1.893900374,25634.85868,163755.1788,3,1.00E+05,158789.3633,178837.2019,0
-1.118614521,1.346281128,0.942985962,0,1,1.31581998,5904.793104,125677.2049,3,1.00E+05,282000.4113,124148.8882,1
1.535492735,1.206542696,-0.245879191,0,1,1.904983671,7063.568078,183434.799,3,1.00E+05,274018.866,184384.8853,1
0.878267654,1.623121729,0.103290523,1,0,0.407051275,3660.210664,37044.91686,3,1.00E+05,36235.93012,38728.45984,0
-0.650667903,1.204022183,-0.044078615,0,1,1.254409838,1847.542444,123593.4413,3,1.00E+05,254120.8611,121271.5346,1
-0.552040344,1.821282286,-0.887462123,1,1,5.155168359,53666.15421,246333.8458,3,1.00E+05,263071.0012,170542.658,1
-0.896466324,0.594648476,-0.649413877,1,1,1.633865985,2125.990973,161260.6075,3,1.00E+05,145143.9903,111951.945,1
-0.367556759,1.753562195,1.234727224,1,1,6.222472562,41888.43061,258111.5694,3,1.00E+05,228438.1592,206374.5134,1
-0.207407696,1.284859418,0.442009171,1,1,3.89266049,14439.56412,285560.4359,3,1.00E+05,280039.8211,168304.9702,1
0.070054339,0.267305971,-1.399173722,0,1,0.955314462,1280.5814,94250.86481,3,1.00E+05,108440.577,91747.71143,1
1.157125309,1.304127541,0.23533014,0,1,1.908268599,8539.220602,182287.6393,3,1.00E+05,252644.4021,184402.8563,1
0.843838166,1.044946111,-0.458578347,0,0,1.107956506,4028.298191,106767.3524,3,1.00E+05,103700.3907,105539.3606,0
0.751009024,2.281675524,-1.201216285,1,1,9.811823593,146002.6584,153997.3416,3,1.00E+05,206905.0492,244480.7431,0
0.230358956,-0.74864797,0.37716676,0,1,0.868657881,1309.877445,85555.91068,3,1.00E+05,54704.93892,84481.78095,0
0.269995574,0.566348006,-0.418176223,1,1,2.05832943,4660.81468,201172.1284,3,1.00E+05,202317.1273,141718.0378,1
-0.967835098,1.052506201,-0.539999061,0,1,1.070563274,2282.425446,104773.902,3,1.00E+05,199230.7148,102515.6945,1
0.061684052,0.533034508,2.331717562,1,1,2.522472632,10228.30994,242018.9532,3,1.00E+05,235463.462,178130.4264,1
-0.73272181,0.707582109,-1.056138072,0,1,0.960901343,410.2605164,95679.87375,3,1.00E+05,142231.9141,94495.85291,1
0.078163826,0.458275442,-0.164787426,1,1,1.843381987,1383.963064,182954.2356,3,1.00E+05,170101.7551,137246.2341,1
0.236279481,0.869941628,-0.624261137,1,1,2.632087474,33050.57539,230158.172,3,1.00E+05,243233.7586,141875.3968,1
1.127435969,1.197150243,-0.772689373,1,1,4.160575786,31873.30483,268126.6952,3,1.00E+05,270382.9975,201149.4199,1
1.536858039,0.790929626,0.826177105,1,0,1.786885498,24447.65963,154240.8902,3,1.00E+05,106806.0559,174462.0304,0
0.229775155,-0.3244918,1.170237851,0,1,1.067832909,1829.6685,104953.6224,3,1.00E+05,86542.50048,103012.6451,0
-2.036362201,-0.697862667,-0.193612094,1,1,0.42540652,92.9280668,42447.72391,3,1.00E+05,41655.68703,64147.90003,0
-1.272247866,2.65669668,-0.605205048,0,1,1.61937282,8009.966339,153927.3157,3,1.00E+05,181109.7167,152121.7581,1
-0.728782444,0.907525821,-0.57112449,0,1,1.071852874,4590.186984,102595.1004,3,1.00E+05,179763.3911,104505.2979,1
1.756329182,2.537611987,-0.055093789,1,0,13.56518639,42612.75842,257387.2416,3,1.00E+05,-31464.51869,286965.338,0
-1.30936291,1.551887002,0.230298258,1,1,3.887847046,21270.37,278729.63,3,1.00E+05,279861.2288,143892.4382,1
-2.048150707,0.641249249,-2.281412176,1,1,1.149529772,8952.085321,106000.8919,3,1.00E+05,112988.6093,77482.57206,1
-0.204762213,0.22774539,-0.728472206,1,1,1.337993612,7507.826533,126291.5347,3,1.00E+05,132552.4826,115423.1792,1
0.179639277,0.629368129,0.114354402,1,1,2.25645413,17014.88185,208630.5312,3,1.00E+05,211049.874,137248.2062,1
-0.478168647,2.148805937,0.314838247,1,0,1.398136503,32164.9185,107648.7318,3,1.00E+05,87319.44599,131780.6461,0
-1.385571776,1.615114792,0.12897843,0,1,1.246472953,1507.527932,123139.7674,3,1.00E+05,286037.4541,119941.543,1
-0.992457089,0.839139073,1.066288568,1,0,1.943503091,8061.837808,186288.4713,3,1.00E+05,178559.5691,136771.4626,1
0.990278681,-0.23915699,-0.22040828,0,1,1.109897658,3090.769136,107898.9967,3,1.00E+05,95199.49267,104919.6752,0
0.95637299,2.051428323,-1.223501798,0,1,1.982488582,2823.780915,195425.0773,3,1.00E+05,224183.0945,177845.0537,1
-0.725112189,2.568213748,1.519129808,0,1,2.175709172,9503.366809,208067.5504,3,1.00E+05,-62267.86993,209121.4877,0
0.693797036,0.775394374,-0.839564889,0,1,1.33298559,4955.141298,128343.4177,3,1.00E+05,178933.68,131461.4084,1
0.108141719,0.234543211,0.235475882,0,1,1.122478173,2223.571534,110024.2457,3,1.00E+05,125519.2415,110408.2097,1
-0.325696216,0.463965017,1.744523486,1,1,2.068619797,8625.262122,198236.7176,3,1.00E+05,168155.7494,155433.1302,1
1.107609735,2.34353228,0.050786943,0,0,0.828065271,2306.604823,80499.92233,3,1.00E+05,67943.64789,80488.9015,0
0.123641998,0.671540491,-1.805391183,0,1,1.046709494,2890.788016,101780.1614,3,1.00E+05,142739.1384,100815.9481,1
-0.793239179,1.428364245,1.204138482,0,1,1.477387442,5856.059846,141882.6843,3,1.00E+05,252208.1827,141599.8954,1
-0.570848882,2.080889387,1.456260186,1,1,8.201004858,152299.0401,147700.9599,3,1.00E+05,231408.2592,228600.838,1
-0.749469876,0.726046447,1.348978062,1,1,2.312769289,3336.145296,227940.7836,3,1.00E+05,195420.3218,144729.8484,1
-0.96097479,1.077743626,-0.277990038,1,1,2.585645797,19106.59339,239457.9863,3,1.00E+05,251616.8996,132516.6426,1
-0.884762665,-0.361031541,-0.158465026,0,0,0.188871425,355.116861,18532.02567,3,1.00E+05,18108.5105,18573.85941,0
0.517974661,1.39945099,1.062822888,0,1,1.877070878,6121.421534,181585.6662,3,1.00E+05,249332.4868,185556.0415,1
0.910283339,2.021267675,-1.339169068,0,1,1.924218793,20541.3341,171880.5452,3,1.00E+05,218399.6458,177266.2104,1
0.199834982,0.970737762,0.20718191,0,0,0.179414864,756.33265,17185.15379,3,1.00E+05,16606.33385,17274.15705,0
-0.294397759,2.438110468,-1.853193239,0,1,1.627807903,9802.878728,152977.9116,3,1.00E+05,163504.5385,157275.7576,1
0.167520288,1.822423671,-1.004361447,1,0,1.892689881,47230.91491,142038.0732,3,1.00E+05,166962.6393,184198.716,0
0.853733146,1.868834758,0.324222191,0,1,2.146458502,13624.39942,201021.4508,3,1.00E+05,237089.8194,185755.2653,1
-1.165311555,1.973214855,-0.227687669,1,1,5.584876346,43765.28031,256234.7197,3,1.00E+05,255942.9231,166354.1747,1
0.213721599,0.784683302,1.453093706,1,1,2.986997379,76140.85987,222558.8781,3,1.00E+05,281726.6004,183718.9336,1
0.554502568,-0.234403347,-1.723056507,0,1,0.876581021,138.866636,87519.23551,3,1.00E+05,74880.07502,85092.62429,0
-0.867570073,2.039401779,1.313938465,0,1,1.767737298,4358.433996,172415.2958,3,1.00E+05,246107.1776,175394.5262,1
-0.049586134,1.182842509,0.808240407,0,1,1.530752687,14302.74183,138772.5268,3,1.00E+05,244413.8323,147755.2254,1
1.083037566,0.470315549,0.330234246,1,1,2.393878686,10356.36866,229031.4999,3,1.00E+05,234251.5197,171486.4386,1
0.723754219,0.965055498,-0.782620656,1,1,3.11129403,25522.18926,274477.8107,3,1.00E+05,289440.4484,170279.6865,1
1.471049921,1.189856777,0.48129493,1,1,5.018898948,39751.04395,260248.956,3,1.00E+05,278760.497,227027.9038,1
-0.07608311,0.864177793,0.851605785,0,1,1.389852039,10858.23977,128126.9641,3,1.00E+05,200641.223,133154.3197,1
-0.679054052,0.22556297,-1.205989669,1,1,1.15788712,3068.967208,112719.7448,3,1.00E+05,114367.7195,98980.39994,1
-1.983826799,1.161155959,-0.407192374,0,1,0.914719508,5442.702611,86029.24818,3,1.00E+05,178727.5473,88192.53022,1
-0.52724355,3.342241727,-0.434244112,1,0,5.705614316,90232.57909,209767.4209,3,1.00E+05,83114.19078,255303.9437,0
0.051878421,1.26497447,-0.355124387,0,1,1.4252619,1137.396478,141388.7935,3,1.00E+05,264678.692,136749.352,1
-0.054356978,-0.350332316,-1.135013892,0,1,0.794952846,2037.299164,77457.98543,3,1.00E+05,63852.17622,78393.22194,0
-0.713537753,1.258153263,-0.789504129,1,0,0.172172146,1730.230658,15486.98391,3,1.00E+05,14865.51975,16898.84863,0
2.432048647,1.528137824,-0.337966364,0,1,2.486943485,8421.82205,240272.5264,3,1.00E+05,286471.5845,234729.7504,1
-0.28902377,-0.379739495,-1.245778877,0,1,0.743560987,1377.929736,72978.16892,3,1.00E+05,58308.37879,73278.08312,0
0.67261838,-0.711661193,-1.471781969,0,1,0.797596157,2030.515917,77729.09976,3,1.00E+05,51167.22156,78653.4263,0
-2.084679121,1.064401571,-1.998870724,0,1,0.742670782,2583.584768,71683.49343,3,1.00E+05,135335.8098,73687.41113,1
0.129328206,3.192083238,-0.291470238,0,1,2.596965346,15508.53637,244187.9982,3,1.00E+05,-509775.9479,239182.4154,0
-0.228805565,0.201597562,1.782014127,1,1,1.671761908,2888.796757,164287.3941,3,1.00E+05,155342.6129,143610.1383,1
0.303045897,1.466526375,-0.072700095,1,1,4.822116345,19515.84005,280484.16,3,1.00E+05,237849.2338,187291.104,1
0.174628696,0.670244695,0.763189856,0,1,1.366589382,4867.433425,131791.5047,3,1.00E+05,194297.5182,130619.0567,1
0.245385351,2.676390939,0.051905557,0,1,2.356517533,13719.7138,221932.0395,3,1.00E+05,102039.7214,229451.3343,0
-0.1848523,0.124686195,0.108538546,1,1,1.331226863,7865.979765,125256.7065,3,1.00E+05,129587.4993,119312.0143,1
0.38475339,2.443324657,0.453775327,0,1,2.352140131,8751.508945,226462.5041,3,1.00E+05,193698.526,225104.4292,0
0.40248579,1.904730651,-1.064935717,0,1,1.725337669,1234.326581,171299.4404,3,1.00E+05,293013.7296,167748.4403,1
-2.189144852,0.945086939,0.972544646,1,1,2.033998865,15648.3982,187751.4883,3,1.00E+05,186916.1697,110756.5225,1
-0.231472023,1.497133718,-0.470837286,1,1,4.280381807,8369.751294,291630.2487,3,1.00E+05,244150.886,162962.8252,1
-0.286997884,1.90000563,-0.369811947,1,1,6.144911218,93953.61666,206046.3833,3,1.00E+05,263113.4366,188510.7009,1
1.227433012,0.719342294,-0.076111143,1,1,2.960279094,31956.24076,264071.6687,3,1.00E+05,271634.1311,180285.1467,1
-1.799696737,-0.148485608,0.637397171,0,0,0.596011126,1496.815021,58104.2976,3,1.00E+05,58157.99052,58021.88453,1
-0.535268941,0.334530707,-1.230726896,0,1,0.878299818,105.3815412,87724.60024,3,1.00E+05,106100.6617,84729.83032,1
-0.32927651,1.297704213,-0.414807552,0,1,1.32574585,6605.268063,125969.317,3,1.00E+05,276371.176,127016.1643,1
-0.495914413,0.683184384,-0.867287435,1,1,1.875648225,12535.183,175029.6395,3,1.00E+05,178048.542,119001.3479,1
1.032410272,0.377449189,-1.441886505,1,1,1.825762438,15552.1248,167024.119,3,1.00E+05,176956.5607,137956.1228,1
0.757908223,0.859809842,0.351583147,0,1,1.559995462,2968.412675,153031.1335,3,1.00E+05,253053.5777,150750.7637,1
-0.69823859,0.347834171,0.574547995,1,1,1.538576803,8126.308932,145731.3714,3,1.00E+05,149135.0215,122868.2686,1
0.54479145,1.060957373,-0.362047117,1,1,3.413080356,46661.61425,253338.3857,3,1.00E+05,275123.9065,175195.7393,1
-0.0086272,2.595718196,-0.51148155,0,1,2.066470054,3191.218056,203455.7874,3,1.00E+05,160883.052,198670.2127,0
0.86629274,1.716238629,0.852595654,0,1,2.16709964,21535.97374,195173.9903,3,1.00E+05,241446.2044,192263.8417,1
0.180799188,0.498547103,-1.361945451,1,1,1.730928008,9732.311627,163360.4891,3,1.00E+05,170013.1964,127476.5383,1
0.636853158,1.144414734,-1.645180191,1,1,3.296383219,25248.70316,274751.2968,3,1.00E+05,290801.3434,154461.7763,1
-0.505169782,1.664388444,-0.492349121,1,1,4.700555679,47540.09013,252459.9099,3,1.00E+05,284087.7742,165055.7945,1
0.169355786,-0.321232724,0.528476504,0,1,0.990395412,1722.247801,97317.29339,3,1.00E+05,81422.48434,98167.07751,0
1.314573448,1.598906006,0.318758017,1,1,6.915780967,109786.9252,190213.0748,3,1.00E+05,261567.2939,248991.1133,1
-0.867750768,0.155335424,-2.162261055,1,1,0.951253798,3525.364271,91600.0155,3,1.00E+05,93953.12419,85225.21381,1
1.87028758,0.943903759,0.75241525,0,0,1.099332345,5876.013432,104057.2211,3,1.00E+05,101414.0528,97603.87072,1
-0.457209701,-0.148538584,-1.230813979,0,1,0.771757488,1701.859115,75473.88966,3,1.00E+05,69799.66138,75800.28765,0
0.105382651,0.7340291,0.804442985,1,0,1.466195898,7585.809664,139033.7801,3,1.00E+05,136681.2268,128316.7755,1
1.129585176,0.391398699,-0.752739952,1,1,2.019604841,3100.869093,198859.615,3,1.00E+05,183436.3708,143631.4884,1
-2.093738102,0.462594368,0.048926779,1,1,1.224435582,2058.763375,120384.7948,3,1.00E+05,117747.4589,91216.66974,1
-0.276127147,-0.725990013,-0.391041705,1,1,0.578266403,1757.117824,56069.52249,3,1.00E+05,56970.94384,87818.67844,0
-0.313657823,0.040188525,-0.681738105,1,1,1.111004207,817.5221043,110282.8986,3,1.00E+05,108553.2609,106312.8453,1
0.926295943,0.812395342,-0.642660367,0,1,1.440098846,5792.483216,138217.4014,3,1.00E+05,216924.7385,134269.408,1
-0.616738151,0.053043485,0.014733556,0,1,0.89945952,3192.95129,86753.00075,3,1.00E+05,89301.60141,85823.63705,1
-1.249710809,0.964388468,1.748527906,0,1,1.238904064,3068.229443,120822.1769,3,1.00E+05,193912.831,120631.5471,1
-1.919931465,1.117509314,0.300960182,1,1,2.344021649,11717.35016,222684.8148,3,1.00E+05,222859.1939,115691.3361,1
-1.199670056,1.259321097,-0.255193366,0,1,1.118896555,1598.349142,110291.3064,3,1.00E+05,229008.0533,109116.6076,1
-1.214142702,2.174416204,-0.168772032,1,1,6.667659106,10152.31081,289847.6892,3,1.00E+05,255450.3668,176604.8836,1
-0.708954991,1.380380183,0.055936746,1,1,3.691913328,38904.64389,261095.3561,3,1.00E+05,272972.1971,159797.3736,1
0.279838774,2.805632699,0.4083239,1,0,14.22849192,22663.06981,277336.9302,3,1.00E+05,98665.40493,277888.387,0
-0.778617127,0.419314563,0.905745738,0,1,1.062522202,1969.731901,104282.4883,3,1.00E+05,128051.9781,105454.4752,1
0.168156167,-0.334035909,1.160745129,0,1,1.050740311,4180.305456,100893.7256,3,1.00E+05,85159.4096,103890.671,0
1.699361483,0.788388708,-1.284964634,0,1,1.565010363,358.7912391,156142.245,3,1.00E+05,241363.038,152364.0255,1
-0.832551329,0.627222799,-0.581114637,1,1,1.715798877,5060.919832,166518.9679,3,1.00E+05,160324.6344,114357.5428,1
0.431339528,0.254561476,0.715179009,1,1,1.798388768,2631.335116,177207.5417,3,1.00E+05,174007.138,148412.4113,1
0.616629725,1.69589894,1.481611776,0,1,2.18203255,4508.540839,213694.7141,3,1.00E+05,265479.099,202981.9793,1
0.597411008,-0.81554016,-0.698009072,0,1,0.822850495,3956.959278,78328.09021,3,1.00E+05,49789.59058,81279.1445,0
1.028317183,2.141976947,-0.698700822,1,1,9.617387008,64833.6503,235166.3497,3,1.00E+05,287522.191,230838.4864,1
0.275409998,0.44525476,0.028641934,1,1,1.932231353,15732.64153,177490.4938,3,1.00E+05,183732.203,143670.512,1
-0.170145784,2.530410149,0.280285348,0,1,2.123620516,1226.115724,211135.9359,3,1.00E+05,70837.97498,210538.2784,0
1.536306384,1.044879137,-0.159979682,1,1,4.185618705,36284.55539,263715.4446,3,1.00E+05,271571.3571,192246.1209,1
-0.959532081,2.24872335,-0.228245547,1,0,4.913657833,34968.89319,265031.1068,3,1.00E+05,211615.7198,189725.4173,1
1.007789063,0.970975549,-0.075778881,0,0,0.632464893,1074.532697,62171.95657,3,1.00E+05,52508.87452,59376.40307,0
3.593459947,1.876743068,-0.336803147,1,1,13.11924762,229575.1114,70424.88861,3,1.00E+05,143996.7581,293456.4333,0
-0.0590903,0.500023957,0.83158976,0,1,1.247757703,1334.368631,123441.4017,3,1.00E+05,163504.495,117315.3688,1
1.233982391,0.788342452,-1.786282792,1,1,2.658272315,37999.4258,227827.8057,3,1.00E+05,215684.338,159698.5366,1
-0.695066502,1.142311897,0.944313754,1,1,3.265780492,42480.99954,257519.0005,3,1.00E+05,291751.8127,155123.389,1
0.804564099,0.373552112,-0.263156047,1,1,1.955789828,21258.82775,174320.155,3,1.00E+05,185747.9512,144055.4799,1
-0.96201781,1.261109552,1.181454476,0,1,1.355370368,1649.275752,133887.761,3,1.00E+05,268552.7976,133928.1286,1
0.036863763,1.856757744,-0.848291392,1,1,6.011207137,56076.37883,243923.6212,3,1.00E+05,271415.555,195608.3625,1
0.985141037,1.387141653,-0.469903609,1,0,3.845636708,49905.72137,250094.2786,3,1.00E+05,262619.864,205783.4795,1
0.223814108,2.02208074,1.166204335,1,0,6.532364191,36643.69806,263356.3019,3,1.00E+05,274962.7541,245782.3013,1
0.77369733,0.106490047,-0.98125222,0,1,1.092601181,3509.143809,105750.9743,3,1.00E+05,110015.4175,108123.2848,1
0.536501087,1.102061973,-0.75730236,0,1,1.436469796,4554.770861,139092.2088,3,1.00E+05,260253.6666,133111.9631,1
-1.30175944,0.445446436,0.444002747,1,1,1.469541106,3429.273658,143524.837,3,1.00E+05,144250.702,111849.5365,1
-1.23420475,-0.329748129,-1.3153283,1,1,0.621793586,1110.557089,61068.80155,3,1.00E+05,61152.52721,75041.09463,0
-2.068636412,-0.932496526,-1.43466843,1,1,0.302268072,66.11904824,30160.68818,3,1.00E+05,30105.73201,52320.62664,0
0.891596991,-0.401490292,1.041304932,0,1,1.175863538,4176.810857,113409.543,3,1.00E+05,90714.42419,113168.9259,0
0.89901436,1.659288911,-0.738612558,0,1,1.828924866,13886.15041,169006.3362,3,1.00E+05,263408.5181,176497.6899,1
-0.132077726,1.822210212,-0.185122384,1,1,6.019844375,279950.0157,20049.98431,3,1.00E+05,173026.665,191075.989,0
1.410498853,-0.584457962,1.209959007,1,0,0.029232167,17.72610099,2905.49057,3,1.00E+05,2840.185363,2834.829213,1
-0.86107468,1.257494941,-0.116332415,0,1,1.213368414,1173.796649,120163.0447,3,1.00E+05,245126.8316,117867.9966,1
-0.310893091,0.465664796,0.836315901,1,0,0.894490024,5186.709303,84262.2931,3,1.00E+05,85602.39429,88598.35896,0
-0.54679095,1.241707622,2.856567956,1,1,4.454146524,42375.61576,257624.3842,3,1.00E+05,279535.6371,193056.6576,1
1.8496371,1.333344307,1.389601866,1,0,2.395501938,59147.70535,180402.4884,3,1.00E+05,170277.2501,224463.2645,0
-1.03078937,1.763651066,-0.434523616,1,0,1.288104777,29779.43123,99031.04644,3,1.00E+05,114284.1879,121754.2891,0
-1.986351513,-0.200916527,-0.233874606,1,1,0.669326941,1049.812922,65882.88115,3,1.00E+05,66747.92988,72079.30921,0
1.168179908,0.625718985,0.220653066,1,0,0.761710333,6938.354826,69232.67849,3,1.00E+05,63688.31851,70594.70643,0
0.632633525,0.763023186,-0.311675915,0,1,1.383015236,4626.274374,133675.2492,3,1.00E+05,186637.8228,132251.1548,1
0.158746618,1.611700491,0.781310196,0,1,1.810115202,5522.923209,175488.5969,3,1.00E+05,269493.4516,145609.1575,1
-1.079902533,1.459988705,1.367381578,1,1,4.198584674,4950.398515,295049.6015,3,1.00E+05,221177.3663,167327.7455,1
1.404411847,0.311894302,-1.520533104,1,1,1.83957383,14922.3661,169035.0169,3,1.00E+05,172471.5675,149556.6206,1
-0.026098986,1.241590078,0.066279697,1,1,3.739078695,69717.57593,230282.4241,3,1.00E+05,247255.615,169986.5822,1
-0.657360666,0.399491496,-1.749555128,1,1,1.288031006,7208.18191,121594.9186,3,1.00E+05,118055.5438,96494.03694,1
0.245730853,2.04356802,1.733605058,1,0,3.800768555,202783.8581,97216.14191,3,1.00E+05,212571.9745,257184.8496,0
0.921591566,1.161587627,-0.589124641,0,1,1.606217663,10914.41021,149707.356,3,1.00E+05,274883.2502,155307.7232,1
1.502115582,0.868446824,-2.051946746,0,1,1.427268516,2467.787464,140259.0641,3,1.00E+05,237530.5284,139323.0245,1
0.5951829,2.867011805,-0.538753833,1,0,13.25391819,310476.4158,-10476.41582,3,1.00E+05,137056.2583,298146.4393,0
-2.059140464,1.250381795,0.58999533,0,1,1.022536166,2190.594012,100063.0226,3,1.00E+05,123310.5136,100593.0178,1
0.435596579,1.859697525,-1.380366907,0,1,1.66028933,2260.545966,163768.3871,3,1.00E+05,243829.5509,154423.5951,1
-0.812275205,2.853022921,-0.264219623,1,0,0.083555753,5754.44899,2601.126275,3,1.00E+05,6467.481686,7511.899933,0
0.999391176,0.566357166,1.866294141,1,1,2.992858944,47444.79854,251841.0958,3,1.00E+05,287671.3958,197543.8296,1
-0.219392704,0.80226948,-0.302312277,0,1,1.181247491,3776.601823,114348.1472,3,1.00E+05,176946.5145,116515.3658,1
-0.100253967,1.605797768,-1.406065167,0,1,1.378618651,5327.093046,132534.7721,3,1.00E+05,266811.0715,136538.015,1
-0.717348946,-0.100259722,-0.614020499,0,1,0.790610572,1839.060886,77221.99635,3,1.00E+05,73084.91657,77912.4138,0
-0.043500407,-0.307815576,-0.383725193,0,1,0.869864981,421.9193242,86564.57879,3,1.00E+05,71902.81094,83589.15087,0
